[13:02:07.725] Namespace(D_lr=0.0001, base_lr=0.01, batch_size=4, beta=0.3, consistency=0.01, consistency_rampup=40.0, dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gamma=0.5, gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='SASSNet', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[13:02:10.708] 12 itertations per epoch
[13:02:13.311] iteration 1 : loss : 0.749962, loss_weight: 0.000067, loss_haus: 0.195604, loss_seg: 0.689958, loss_dice: 0.691233
[13:53:53.927] iteration 1826 : loss : 0.066270, loss_weight: 0.000863, loss_haus: 0.044071, loss_seg: 0.046061, loss_dice: 0.052486
[13:53:55.568] iteration 1827 : loss : 0.054921, loss_weight: 0.000863, loss_haus: 0.029484, loss_seg: 0.045408, loss_dice: 0.045427
[13:53:57.216] iteration 1828 : loss : 0.063049, loss_weight: 0.000863, loss_haus: 0.035479, loss_seg: 0.068628, loss_dice: 0.052025
[13:53:58.840] iteration 1829 : loss : 0.076942, loss_weight: 0.000863, loss_haus: 0.045479, loss_seg: 0.085050, loss_dice: 0.062730
[13:54:00.456] iteration 1830 : loss : 0.061611, loss_weight: 0.000863, loss_haus: 0.038736, loss_seg: 0.067001, loss_dice: 0.049534
[13:54:02.087] iteration 1831 : loss : 0.071402, loss_weight: 0.000863, loss_haus: 0.035912, loss_seg: 0.071514, loss_dice: 0.060104
[13:54:03.743] iteration 1832 : loss : 0.281041, loss_weight: 0.000863, loss_haus: 0.040268, loss_seg: 0.213097, loss_dice: 0.268314
[13:54:05.385] iteration 1833 : loss : 0.041889, loss_weight: 0.000863, loss_haus: 0.033318, loss_seg: 0.049606, loss_dice: 0.031192
[13:54:07.053] iteration 1834 : loss : 0.048041, loss_weight: 0.000863, loss_haus: 0.027367, loss_seg: 0.050052, loss_dice: 0.039384
[13:54:08.716] iteration 1835 : loss : 0.091427, loss_weight: 0.000863, loss_haus: 0.048489, loss_seg: 0.091039, loss_dice: 0.076224
[13:54:10.347] iteration 1836 : loss : 0.047878, loss_weight: 0.000863, loss_haus: 0.034869, loss_seg: 0.065789, loss_dice: 0.036882
[13:54:12.684] iteration 1837 : loss : 0.049770, loss_weight: 0.000863, loss_haus: 0.028883, loss_seg: 0.063781, loss_dice: 0.040503
[13:54:14.287] iteration 1838 : loss : 0.067925, loss_weight: 0.000863, loss_haus: 0.026702, loss_seg: 0.066390, loss_dice: 0.059333
[13:54:15.919] iteration 1839 : loss : 0.038798, loss_weight: 0.000863, loss_haus: 0.027173, loss_seg: 0.042976, loss_dice: 0.030021
[13:54:17.583] iteration 1840 : loss : 0.063702, loss_weight: 0.000863, loss_haus: 0.041357, loss_seg: 0.085900, loss_dice: 0.050601
[13:54:19.222] iteration 1841 : loss : 0.080974, loss_weight: 0.000863, loss_haus: 0.031920, loss_seg: 0.111802, loss_dice: 0.070749
[13:54:20.894] iteration 1842 : loss : 0.052949, loss_weight: 0.000863, loss_haus: 0.032100, loss_seg: 0.056906, loss_dice: 0.042749
[13:54:22.537] iteration 1843 : loss : 0.059975, loss_weight: 0.000863, loss_haus: 0.031102, loss_seg: 0.056438, loss_dice: 0.050051
[13:54:24.181] iteration 1844 : loss : 0.066196, loss_weight: 0.000863, loss_haus: 0.033741, loss_seg: 0.119524, loss_dice: 0.055497
[13:54:25.847] iteration 1845 : loss : 0.060454, loss_weight: 0.000863, loss_haus: 0.031262, loss_seg: 0.075649, loss_dice: 0.050533
[13:54:27.487] iteration 1846 : loss : 0.057711, loss_weight: 0.000863, loss_haus: 0.030830, loss_seg: 0.059165, loss_dice: 0.047912
[13:54:29.155] iteration 1847 : loss : 0.051482, loss_weight: 0.000863, loss_haus: 0.031347, loss_seg: 0.047215, loss_dice: 0.041473
[13:54:30.787] iteration 1848 : loss : 0.057616, loss_weight: 0.000863, loss_haus: 0.026551, loss_seg: 0.034794, loss_dice: 0.048982
[13:54:33.043] iteration 1849 : loss : 0.064104, loss_weight: 0.000863, loss_haus: 0.028268, loss_seg: 0.054788, loss_dice: 0.054991
[13:54:34.670] iteration 1850 : loss : 0.047258, loss_weight: 0.000863, loss_haus: 0.024134, loss_seg: 0.063941, loss_dice: 0.039360
[13:54:36.292] iteration 1851 : loss : 0.044255, loss_weight: 0.000863, loss_haus: 0.025298, loss_seg: 0.037247, loss_dice: 0.036083
[13:54:37.935] iteration 1852 : loss : 0.073466, loss_weight: 0.000863, loss_haus: 0.035749, loss_seg: 0.085766, loss_dice: 0.062088
[13:54:39.606] iteration 1853 : loss : 0.052720, loss_weight: 0.000863, loss_haus: 0.023950, loss_seg: 0.050269, loss_dice: 0.044887
[13:54:41.262] iteration 1854 : loss : 0.060860, loss_weight: 0.000863, loss_haus: 0.025164, loss_seg: 0.046689, loss_dice: 0.052674
[13:54:42.911] iteration 1855 : loss : 0.096219, loss_weight: 0.000863, loss_haus: 0.032752, loss_seg: 0.114197, loss_dice: 0.085756
[13:54:44.540] iteration 1856 : loss : 0.054742, loss_weight: 0.000863, loss_haus: 0.031079, loss_seg: 0.066919, loss_dice: 0.044774
[13:54:46.180] iteration 1857 : loss : 0.049591, loss_weight: 0.000863, loss_haus: 0.025242, loss_seg: 0.048739, loss_dice: 0.041421
[13:54:47.801] iteration 1858 : loss : 0.046583, loss_weight: 0.000863, loss_haus: 0.023903, loss_seg: 0.039045, loss_dice: 0.038770
[13:54:49.432] iteration 1859 : loss : 0.063578, loss_weight: 0.000863, loss_haus: 0.025813, loss_seg: 0.078398, loss_dice: 0.055234
[13:54:51.072] iteration 1860 : loss : 0.068878, loss_weight: 0.000863, loss_haus: 0.031816, loss_seg: 0.088221, loss_dice: 0.058709
[13:54:53.311] iteration 1861 : loss : 0.060910, loss_weight: 0.000863, loss_haus: 0.028550, loss_seg: 0.041239, loss_dice: 0.051694
[13:54:54.934] iteration 1862 : loss : 0.402800, loss_weight: 0.000863, loss_haus: 0.051304, loss_seg: 0.218841, loss_dice: 0.386805
[13:54:56.543] iteration 1863 : loss : 0.062728, loss_weight: 0.000863, loss_haus: 0.031502, loss_seg: 0.047604, loss_dice: 0.052682
[13:54:58.177] iteration 1864 : loss : 0.051981, loss_weight: 0.000863, loss_haus: 0.024898, loss_seg: 0.058371, loss_dice: 0.043897
[13:54:59.811] iteration 1865 : loss : 0.050762, loss_weight: 0.000863, loss_haus: 0.026501, loss_seg: 0.058628, loss_dice: 0.042227
[13:55:01.464] iteration 1866 : loss : 0.047678, loss_weight: 0.000863, loss_haus: 0.033096, loss_seg: 0.054577, loss_dice: 0.037143
[13:55:03.072] iteration 1867 : loss : 0.070045, loss_weight: 0.000863, loss_haus: 0.029981, loss_seg: 0.088436, loss_dice: 0.060457
[13:55:04.721] iteration 1868 : loss : 0.095055, loss_weight: 0.000863, loss_haus: 0.044285, loss_seg: 0.098044, loss_dice: 0.081155
[13:55:06.324] iteration 1869 : loss : 0.068551, loss_weight: 0.000863, loss_haus: 0.039271, loss_seg: 0.067554, loss_dice: 0.056190
[13:55:07.963] iteration 1870 : loss : 0.074937, loss_weight: 0.000863, loss_haus: 0.028973, loss_seg: 0.098326, loss_dice: 0.065670
[13:55:09.593] iteration 1871 : loss : 0.048425, loss_weight: 0.000863, loss_haus: 0.027874, loss_seg: 0.068653, loss_dice: 0.039473
[13:55:11.231] iteration 1872 : loss : 0.059706, loss_weight: 0.000863, loss_haus: 0.032444, loss_seg: 0.057100, loss_dice: 0.049368
[13:55:13.579] iteration 1873 : loss : 0.048066, loss_weight: 0.000863, loss_haus: 0.030098, loss_seg: 0.041013, loss_dice: 0.038441
[13:55:15.213] iteration 1874 : loss : 0.046710, loss_weight: 0.000863, loss_haus: 0.029085, loss_seg: 0.054406, loss_dice: 0.037383
[13:55:16.834] iteration 1875 : loss : 0.076733, loss_weight: 0.000863, loss_haus: 0.036005, loss_seg: 0.097663, loss_dice: 0.065330
[13:55:18.461] iteration 1876 : loss : 0.052559, loss_weight: 0.000863, loss_haus: 0.022293, loss_seg: 0.056053, loss_dice: 0.045292
[13:55:20.127] iteration 1877 : loss : 0.060567, loss_weight: 0.000863, loss_haus: 0.026303, loss_seg: 0.056483, loss_dice: 0.052091
[13:55:21.773] iteration 1878 : loss : 0.074095, loss_weight: 0.000863, loss_haus: 0.024053, loss_seg: 0.080298, loss_dice: 0.066253
[13:55:23.420] iteration 1879 : loss : 0.056681, loss_weight: 0.000863, loss_haus: 0.027878, loss_seg: 0.041403, loss_dice: 0.047689
[13:55:25.055] iteration 1880 : loss : 0.179045, loss_weight: 0.000863, loss_haus: 0.032255, loss_seg: 0.121693, loss_dice: 0.168754
[13:55:26.635] iteration 1881 : loss : 0.065386, loss_weight: 0.000863, loss_haus: 0.030733, loss_seg: 0.053602, loss_dice: 0.055531
[13:55:28.237] iteration 1882 : loss : 0.063942, loss_weight: 0.000863, loss_haus: 0.029859, loss_seg: 0.052359, loss_dice: 0.054317
[13:55:29.892] iteration 1883 : loss : 0.058450, loss_weight: 0.000863, loss_haus: 0.037690, loss_seg: 0.079612, loss_dice: 0.046553
[13:55:31.517] iteration 1884 : loss : 0.089485, loss_weight: 0.000863, loss_haus: 0.061144, loss_seg: 0.143701, loss_dice: 0.070483
[13:55:33.897] iteration 1885 : loss : 0.058084, loss_weight: 0.000863, loss_haus: 0.021611, loss_seg: 0.041467, loss_dice: 0.050997
[13:55:35.507] iteration 1886 : loss : 0.057984, loss_weight: 0.000863, loss_haus: 0.032915, loss_seg: 0.056112, loss_dice: 0.047457
[13:55:37.129] iteration 1887 : loss : 0.065572, loss_weight: 0.000863, loss_haus: 0.024573, loss_seg: 0.049956, loss_dice: 0.057567
[13:55:38.764] iteration 1888 : loss : 0.084485, loss_weight: 0.000863, loss_haus: 0.037874, loss_seg: 0.086611, loss_dice: 0.072456
[13:55:40.388] iteration 1889 : loss : 0.048402, loss_weight: 0.000863, loss_haus: 0.032977, loss_seg: 0.062485, loss_dice: 0.037861
[13:55:42.072] iteration 1890 : loss : 0.044660, loss_weight: 0.000863, loss_haus: 0.024834, loss_seg: 0.051205, loss_dice: 0.036531
[13:55:43.718] iteration 1891 : loss : 0.062104, loss_weight: 0.000863, loss_haus: 0.030376, loss_seg: 0.079739, loss_dice: 0.052338
[13:55:45.367] iteration 1892 : loss : 0.075232, loss_weight: 0.000863, loss_haus: 0.032922, loss_seg: 0.069557, loss_dice: 0.064717
[13:55:47.008] iteration 1893 : loss : 0.047282, loss_weight: 0.000863, loss_haus: 0.029632, loss_seg: 0.049058, loss_dice: 0.037744
[13:55:48.648] iteration 1894 : loss : 0.082274, loss_weight: 0.000863, loss_haus: 0.031441, loss_seg: 0.116345, loss_dice: 0.072172
[13:55:50.305] iteration 1895 : loss : 0.069025, loss_weight: 0.000863, loss_haus: 0.025358, loss_seg: 0.075176, loss_dice: 0.060797
[13:55:51.935] iteration 1896 : loss : 0.048412, loss_weight: 0.000863, loss_haus: 0.043299, loss_seg: 0.062014, loss_dice: 0.034750
[13:55:54.250] iteration 1897 : loss : 0.069070, loss_weight: 0.000863, loss_haus: 0.045306, loss_seg: 0.100169, loss_dice: 0.054849
[13:55:55.902] iteration 1898 : loss : 0.075792, loss_weight: 0.000863, loss_haus: 0.042752, loss_seg: 0.088718, loss_dice: 0.062364
[13:55:57.570] iteration 1899 : loss : 0.047135, loss_weight: 0.000863, loss_haus: 0.024428, loss_seg: 0.051294, loss_dice: 0.039153
[13:55:59.199] iteration 1900 : loss : 0.070185, loss_weight: 0.000863, loss_haus: 0.023752, loss_seg: 0.099560, loss_dice: 0.062366
[13:56:00.824] iteration 1901 : loss : 0.057496, loss_weight: 0.000863, loss_haus: 0.034030, loss_seg: 0.069495, loss_dice: 0.046604
[13:56:02.474] iteration 1902 : loss : 0.056675, loss_weight: 0.000863, loss_haus: 0.035545, loss_seg: 0.061345, loss_dice: 0.045359
[13:56:04.080] iteration 1903 : loss : 0.117137, loss_weight: 0.000863, loss_haus: 0.053239, loss_seg: 0.107237, loss_dice: 0.100494
[13:56:05.724] iteration 1904 : loss : 0.065498, loss_weight: 0.000863, loss_haus: 0.029256, loss_seg: 0.075389, loss_dice: 0.055980
[13:56:07.343] iteration 1905 : loss : 0.069956, loss_weight: 0.000863, loss_haus: 0.032900, loss_seg: 0.057854, loss_dice: 0.059371
[13:56:08.994] iteration 1906 : loss : 0.065036, loss_weight: 0.000863, loss_haus: 0.033980, loss_seg: 0.093926, loss_dice: 0.054209
[13:56:10.644] iteration 1907 : loss : 0.068546, loss_weight: 0.000863, loss_haus: 0.027075, loss_seg: 0.080299, loss_dice: 0.059713
[13:56:12.312] iteration 1908 : loss : 0.096323, loss_weight: 0.000863, loss_haus: 0.032023, loss_seg: 0.065151, loss_dice: 0.085931
[13:56:14.570] iteration 1909 : loss : 0.066184, loss_weight: 0.000863, loss_haus: 0.052753, loss_seg: 0.104978, loss_dice: 0.049669
[13:56:16.211] iteration 1910 : loss : 0.058108, loss_weight: 0.000863, loss_haus: 0.024505, loss_seg: 0.043699, loss_dice: 0.050168
[13:56:17.868] iteration 1911 : loss : 0.050540, loss_weight: 0.000863, loss_haus: 0.038519, loss_seg: 0.065030, loss_dice: 0.038276
[13:56:19.500] iteration 1912 : loss : 0.046587, loss_weight: 0.000863, loss_haus: 0.023070, loss_seg: 0.062004, loss_dice: 0.038919
[13:56:21.117] iteration 1913 : loss : 0.084925, loss_weight: 0.000863, loss_haus: 0.037402, loss_seg: 0.078091, loss_dice: 0.073058
[13:56:22.772] iteration 1914 : loss : 0.054990, loss_weight: 0.000863, loss_haus: 0.023522, loss_seg: 0.055532, loss_dice: 0.047297
[13:56:24.384] iteration 1915 : loss : 0.058430, loss_weight: 0.000863, loss_haus: 0.029144, loss_seg: 0.058773, loss_dice: 0.049041
[13:56:26.020] iteration 1916 : loss : 0.063190, loss_weight: 0.000863, loss_haus: 0.024191, loss_seg: 0.056841, loss_dice: 0.055279
[13:56:27.646] iteration 1917 : loss : 0.061271, loss_weight: 0.000863, loss_haus: 0.035980, loss_seg: 0.073199, loss_dice: 0.049961
[13:56:29.276] iteration 1918 : loss : 0.050991, loss_weight: 0.000863, loss_haus: 0.026357, loss_seg: 0.040749, loss_dice: 0.042513
[13:56:30.913] iteration 1919 : loss : 0.073165, loss_weight: 0.000863, loss_haus: 0.032711, loss_seg: 0.104255, loss_dice: 0.062645
[13:56:32.549] iteration 1920 : loss : 0.044002, loss_weight: 0.000863, loss_haus: 0.023919, loss_seg: 0.048265, loss_dice: 0.036166
[13:56:34.966] iteration 1921 : loss : 0.066577, loss_weight: 0.000863, loss_haus: 0.035471, loss_seg: 0.078443, loss_dice: 0.055305
[13:56:36.604] iteration 1922 : loss : 0.106377, loss_weight: 0.000863, loss_haus: 0.029951, loss_seg: 0.067963, loss_dice: 0.096755
[13:56:38.284] iteration 1923 : loss : 0.062531, loss_weight: 0.000863, loss_haus: 0.034095, loss_seg: 0.074748, loss_dice: 0.051744
[13:56:39.924] iteration 1924 : loss : 0.062101, loss_weight: 0.000863, loss_haus: 0.028985, loss_seg: 0.053775, loss_dice: 0.052710
[13:56:41.570] iteration 1925 : loss : 0.056020, loss_weight: 0.000863, loss_haus: 0.025124, loss_seg: 0.054026, loss_dice: 0.047838
[13:56:43.225] iteration 1926 : loss : 0.041691, loss_weight: 0.000863, loss_haus: 0.029335, loss_seg: 0.051676, loss_dice: 0.032305
[13:56:44.834] iteration 1927 : loss : 0.078383, loss_weight: 0.000863, loss_haus: 0.042483, loss_seg: 0.099970, loss_dice: 0.065079
[13:56:46.464] iteration 1928 : loss : 0.076312, loss_weight: 0.000863, loss_haus: 0.040064, loss_seg: 0.039085, loss_dice: 0.063701
[13:56:48.122] iteration 1929 : loss : 0.061324, loss_weight: 0.000863, loss_haus: 0.022089, loss_seg: 0.069890, loss_dice: 0.054088
[13:56:49.737] iteration 1930 : loss : 0.070987, loss_weight: 0.000863, loss_haus: 0.031537, loss_seg: 0.075430, loss_dice: 0.060901
[13:56:51.388] iteration 1931 : loss : 0.064660, loss_weight: 0.000863, loss_haus: 0.040394, loss_seg: 0.076442, loss_dice: 0.051970
[13:56:53.014] iteration 1932 : loss : 0.085735, loss_weight: 0.000863, loss_haus: 0.039735, loss_seg: 0.108411, loss_dice: 0.073234
[13:56:55.319] iteration 1933 : loss : 0.068799, loss_weight: 0.000863, loss_haus: 0.031356, loss_seg: 0.072145, loss_dice: 0.058841
[13:56:56.944] iteration 1934 : loss : 0.050883, loss_weight: 0.000863, loss_haus: 0.020540, loss_seg: 0.038741, loss_dice: 0.044117
[13:56:58.593] iteration 1935 : loss : 0.071779, loss_weight: 0.000863, loss_haus: 0.025563, loss_seg: 0.063397, loss_dice: 0.063434
[13:57:00.230] iteration 1936 : loss : 0.055645, loss_weight: 0.000863, loss_haus: 0.033358, loss_seg: 0.072786, loss_dice: 0.045007
[13:57:01.873] iteration 1937 : loss : 0.083160, loss_weight: 0.000863, loss_haus: 0.028697, loss_seg: 0.064870, loss_dice: 0.073987
[13:57:03.547] iteration 1938 : loss : 0.059368, loss_weight: 0.000863, loss_haus: 0.047237, loss_seg: 0.120802, loss_dice: 0.044618
[13:57:05.136] iteration 1939 : loss : 0.067501, loss_weight: 0.000863, loss_haus: 0.025702, loss_seg: 0.068405, loss_dice: 0.059274
[13:57:06.754] iteration 1940 : loss : 0.064222, loss_weight: 0.000863, loss_haus: 0.024965, loss_seg: 0.044392, loss_dice: 0.056027
[13:57:08.390] iteration 1941 : loss : 0.046458, loss_weight: 0.000863, loss_haus: 0.034789, loss_seg: 0.053768, loss_dice: 0.035410
[13:57:10.032] iteration 1942 : loss : 0.040689, loss_weight: 0.000863, loss_haus: 0.022870, loss_seg: 0.042492, loss_dice: 0.033110
[13:57:11.698] iteration 1943 : loss : 0.058518, loss_weight: 0.000863, loss_haus: 0.028341, loss_seg: 0.042277, loss_dice: 0.049326
[13:57:13.346] iteration 1944 : loss : 0.059003, loss_weight: 0.000863, loss_haus: 0.033076, loss_seg: 0.099651, loss_dice: 0.048444
[13:57:15.608] iteration 1945 : loss : 0.089691, loss_weight: 0.000863, loss_haus: 0.061634, loss_seg: 0.121558, loss_dice: 0.070557
[13:57:17.284] iteration 1946 : loss : 0.054386, loss_weight: 0.000863, loss_haus: 0.031994, loss_seg: 0.040558, loss_dice: 0.044140
[13:57:18.938] iteration 1947 : loss : 0.051351, loss_weight: 0.000863, loss_haus: 0.032704, loss_seg: 0.043881, loss_dice: 0.040824
[13:57:20.587] iteration 1948 : loss : 0.084887, loss_weight: 0.000863, loss_haus: 0.033505, loss_seg: 0.114221, loss_dice: 0.074310
[13:57:22.218] iteration 1949 : loss : 0.056562, loss_weight: 0.000863, loss_haus: 0.032544, loss_seg: 0.046208, loss_dice: 0.046157
[13:57:23.877] iteration 1950 : loss : 0.064569, loss_weight: 0.000863, loss_haus: 0.025302, loss_seg: 0.053678, loss_dice: 0.056342
[13:57:25.505] iteration 1951 : loss : 0.070570, loss_weight: 0.001025, loss_haus: 0.034744, loss_seg: 0.078774, loss_dice: 0.059440
[13:57:27.109] iteration 1952 : loss : 0.074075, loss_weight: 0.001025, loss_haus: 0.027272, loss_seg: 0.047552, loss_dice: 0.065203
[13:57:28.736] iteration 1953 : loss : 0.081419, loss_weight: 0.001025, loss_haus: 0.029907, loss_seg: 0.094445, loss_dice: 0.071603
[13:57:30.374] iteration 1954 : loss : 0.061044, loss_weight: 0.001025, loss_haus: 0.035492, loss_seg: 0.082522, loss_dice: 0.049481
[13:57:31.977] iteration 1955 : loss : 0.087355, loss_weight: 0.001025, loss_haus: 0.027613, loss_seg: 0.077940, loss_dice: 0.078264
[13:57:33.610] iteration 1956 : loss : 0.059537, loss_weight: 0.001025, loss_haus: 0.028831, loss_seg: 0.063850, loss_dice: 0.049965
[13:57:35.866] iteration 1957 : loss : 0.064381, loss_weight: 0.001025, loss_haus: 0.026139, loss_seg: 0.075786, loss_dice: 0.055653
[13:57:37.501] iteration 1958 : loss : 0.069981, loss_weight: 0.001025, loss_haus: 0.035652, loss_seg: 0.101954, loss_dice: 0.058506
[13:57:39.164] iteration 1959 : loss : 0.041642, loss_weight: 0.001025, loss_haus: 0.023378, loss_seg: 0.045922, loss_dice: 0.033972
[13:57:40.809] iteration 1960 : loss : 0.082448, loss_weight: 0.001025, loss_haus: 0.036393, loss_seg: 0.065454, loss_dice: 0.070617
[13:57:42.407] iteration 1961 : loss : 0.055690, loss_weight: 0.001025, loss_haus: 0.021949, loss_seg: 0.052026, loss_dice: 0.048311
[13:57:44.023] iteration 1962 : loss : 0.067612, loss_weight: 0.001025, loss_haus: 0.024800, loss_seg: 0.055114, loss_dice: 0.059308
[13:57:45.683] iteration 1963 : loss : 0.062344, loss_weight: 0.001025, loss_haus: 0.026361, loss_seg: 0.081645, loss_dice: 0.053618
[13:57:47.292] iteration 1964 : loss : 0.060928, loss_weight: 0.001025, loss_haus: 0.033306, loss_seg: 0.076524, loss_dice: 0.050287
[13:57:48.940] iteration 1965 : loss : 0.067669, loss_weight: 0.001025, loss_haus: 0.045326, loss_seg: 0.100586, loss_dice: 0.053322
[13:57:50.604] iteration 1966 : loss : 0.084917, loss_weight: 0.001025, loss_haus: 0.045614, loss_seg: 0.109744, loss_dice: 0.070553
[13:57:52.224] iteration 1967 : loss : 0.076196, loss_weight: 0.001025, loss_haus: 0.028701, loss_seg: 0.061618, loss_dice: 0.066832
[13:57:53.891] iteration 1968 : loss : 0.053808, loss_weight: 0.001025, loss_haus: 0.040193, loss_seg: 0.050475, loss_dice: 0.041013
[13:57:56.239] iteration 1969 : loss : 0.057190, loss_weight: 0.001025, loss_haus: 0.024347, loss_seg: 0.044478, loss_dice: 0.049033
[13:57:57.900] iteration 1970 : loss : 0.060207, loss_weight: 0.001025, loss_haus: 0.029099, loss_seg: 0.048315, loss_dice: 0.050741
[13:57:59.528] iteration 1971 : loss : 0.059641, loss_weight: 0.001025, loss_haus: 0.033125, loss_seg: 0.050932, loss_dice: 0.049039
[13:58:01.210] iteration 1972 : loss : 0.060479, loss_weight: 0.001025, loss_haus: 0.045531, loss_seg: 0.095774, loss_dice: 0.046064
[13:58:02.855] iteration 1973 : loss : 0.061051, loss_weight: 0.001025, loss_haus: 0.026597, loss_seg: 0.076502, loss_dice: 0.052425
[13:58:04.480] iteration 1974 : loss : 0.055660, loss_weight: 0.001025, loss_haus: 0.037288, loss_seg: 0.091699, loss_dice: 0.043781
[13:58:06.166] iteration 1975 : loss : 0.052672, loss_weight: 0.001025, loss_haus: 0.029149, loss_seg: 0.072995, loss_dice: 0.043339
[13:58:07.770] iteration 1976 : loss : 0.082019, loss_weight: 0.001025, loss_haus: 0.044722, loss_seg: 0.108795, loss_dice: 0.067819
[13:58:09.455] iteration 1977 : loss : 0.064514, loss_weight: 0.001025, loss_haus: 0.028794, loss_seg: 0.056701, loss_dice: 0.055155
[13:58:11.112] iteration 1978 : loss : 0.064101, loss_weight: 0.001025, loss_haus: 0.022568, loss_seg: 0.067399, loss_dice: 0.056482
[13:58:12.720] iteration 1979 : loss : 0.076730, loss_weight: 0.001025, loss_haus: 0.034929, loss_seg: 0.046685, loss_dice: 0.065312
